feed_name,section,country,rss_link,source,continent
daily.afisha.ru,News,Russia,http://daily.afisha.ru/rss/,kaggle,Europe
dadcooksdinner.com,Food,United Kingdom,http://www.dadcooksdinner.com/feeds/posts/default,kaggle,Europe
cyclicdefrost.com,Music,United Kingdom,http://www.cyclicdefrost.com/feed/,kaggle,Europe
cursdeguvernare.ro,News,Romania,http://cursdeguvernare.ro/feed,kaggle,Europe
culturageek.com.ar,Tech,Spain,http://culturageek.com.ar/feed/,kaggle,Europe
cugetliber.ro,News,Romania,http://www.cugetliber.ro/rss/today/,kaggle,Europe
cubadebate.cu,News,Spain,http://www.cubadebate.cu/feed/,kaggle,Europe
ctpost.com,News,United Kingdom,http://www.ctpost.com/rss/feed/News-1331.php,kaggle,Europe
ctovision.com,Tech,United Kingdom,http://ctovision.com/feed/,kaggle,Europe
ctmirror.org,News,United States,http://ctmirror.org/feed/,kaggle,Americas
ct24.ceskatelevize.cz,News,Czech Republic,https://ct24.ceskatelevize.cz/rss.xml,kaggle,Europe
csmonitor.com,World,United Kingdom,http://rss.csmonitor.com/feeds/world,kaggle,Europe
csmonitor.com,Tech,United Kingdom,http://rss.csmonitor.com/feeds/scitech,kaggle,Europe
csmonitor.com,Science,United Kingdom,http://rss.csmonitor.com/feeds/science,kaggle,Europe
csmonitor.com,Politics,United Kingdom,http://rss.csmonitor.com/feeds/politics,kaggle,Europe
csmonitor.com,Entertainment,United Kingdom,http://rss.csmonitor.com/feeds/arts,kaggle,Europe
csmonitor.com,Business,United Kingdom,http://rss.csmonitor.com/feeds/wam,kaggle,Europe
csis.org,News,United Kingdom,http://beyondparallel.csis.org/feed/,kaggle,Europe
cruisehive.com,Travel,United Kingdom,http://www.cruisehive.com/feed,kaggle,Europe
cross.bg,News,Bulgaria,http://www.cross.bg/rss.php,kaggle,Europe
crooksandliars.com,Politics,United Kingdom,http://www.crooksandliars.com/rss.xml,kaggle,Europe
cronachemaceratesi.it,News,Italy,http://www.cronachemaceratesi.it/feed/,kaggle,Europe
crikey.com.au,Business,United Kingdom,http://feeds.crikey.com.au/CrikeyBusiness,kaggle,Europe
cravenherald.co.uk,News,United Kingdom,http://www.cravenherald.co.uk/news/rss/,kaggle,Europe
cravedfw.com,Food,United Kingdom,http://cravedfw.com/feed/,kaggle,Europe
crackmagazine.net,Music,United Kingdom,http://crackmagazine.net/feed/,kaggle,Europe
cpr.org,News,United Kingdom,https://www.cpr.org/feed/,kaggle,Europe
coventrytelegraph.net,News,United Kingdom,http://www.coventrytelegraph.net/news/coventry-news/rss.xml,kaggle,Europe
courrierinternational.com,News,France,http://www.courrierinternational.com/rss/all/rss.xml,kaggle,Europe
counterpunch.org,News,United Kingdom,http://www.counterpunch.org/feed/,kaggle,Europe
corvallisadvocate.com,News,United Kingdom,http://www.corvallisadvocate.com/feed/,kaggle,Europe
corrieresalentino.it,News,Italy,http://www.corrieresalentino.it/feed/,kaggle,Europe
corrierecomunicazioni.it,Tech,Italy,http://www.corrierecomunicazioni.it/rss,kaggle,Europe
corriereadriatico.it,News,Italy,http://www.corriereadriatico.it/rss/home.xml,kaggle,Europe
corriere.it,Tech,Italy,http://www.corriere.it/rss/tecnologia.xml,kaggle,Europe
corriere.it,Sport,Italy,http://www.corriere.it/rss/sport.xml,kaggle,Europe
corriere.it,Science,Italy,http://www.corriere.it/rss/scienze.xml,kaggle,Europe
corriere.it,Politics,Italy,http://www.corriere.it/rss/politica.xml,kaggle,Europe
corriere.it,News,Italy,http://www.corriere.it/rss/homepage.xml,kaggle,Europe
corriere.it,Economics,Italy,http://www.corriere.it/rss/economia.xml,kaggle,Europe
correiodobrasil.com.br,News,Portugal,http://correiodobrasil.com.br/feed/,kaggle,Europe
correiobraziliense.com.br,World,Portugal,http://www.correiobraziliense.com.br/rss/noticia/mundo/rss.xml,kaggle,Europe
correiobraziliense.com.br,Tech,Portugal,http://www.correiobraziliense.com.br/rss/noticia/tecnologia/rss.xml,kaggle,Europe
correiobraziliense.com.br,News,Portugal,http://www.correiobraziliense.com.br/rss/noticia/cidades/rss.xml,kaggle,Europe
correiobraziliense.com.br,Economics,Portugal,http://www.correiobraziliense.com.br/rss/noticia/economia/rss.xml,kaggle,Europe
cope.es,News,Spain,https://www.cope.es/api/es/news/rss.xml,kaggle,Europe
coolloud.org.tw,News,China,http://www.coolloud.org.tw/rss.xml,kaggle,Asia
contxto.com,Tech,United Kingdom,https://www.contxto.com/en/feed/,kaggle,Europe
contrepoints.org,News,France,http://www.contrepoints.org/feed,kaggle,Europe
contexte.com,Politics,France,https://www.contexte.com/articles/rss,kaggle,Europe
conservativewoman.co.uk,Politics,United Kingdom,http://conservativewoman.co.uk/feed/,kaggle,Europe
conservativereview.com,News,United States,https://www.conservativereview.com/feed/,kaggle,Americas
conservativehome.com,Politics,United Kingdom,http://www.conservativehome.com/feed,kaggle,Europe
coni.it,Sport,Italy,http://www.coni.it/it/news.feed?type=rss,kaggle,Europe
confectionerynews.com,Food,United Kingdom,http://www.confectionerynews.com/feed/view/213184,kaggle,Europe
computerworld.hu,World,Hungary,http://computerworld.hu/rss/computerworld_rss.xml,kaggle,Europe
computerworld.hu,Tech,Hungary,http://computerworld.hu/rss/rss.xml,kaggle,Europe
computerworld.cz,Tech,Czech Republic,http://computerworld.cz/rss.xml,kaggle,Europe
computerweekly.com,Tech,United Kingdom,http://www.computerweekly.com/rss/All-Computer-Weekly-content.xml,kaggle,Europe
comingsoon.net,Entertainment,United Kingdom,http://www.comingsoon.net/tv/feed,kaggle,Europe
come-on.de,News,Germany,http://www.come-on.de/lokales/luedenscheid/rssfeed.rdf,kaggle,Europe
columbia.edu,Science,United Kingdom,http://www.math.columbia.edu/~woit/wordpress/?feed=rss2,kaggle,Europe
colombia.com,News,Spain,http://www.colombia.com/actualidad/rss/,kaggle,Europe
coconuts.co,News,United Kingdom,http://coconuts.co/feed/,kaggle,Europe
coconuts.co,Finance,United Kingdom,https://www.sippingcoconuts.com/feed/,kaggle,Europe
cntraveller.com,Travel,United Kingdom,http://www.cntraveller.com/rss/article,kaggle,Europe
cnnindonesia.com,News,Indonesia,http://www.cnnindonesia.com/rss,kaggle,Asia
cnn.com,World,United States,http://rss.cnn.com/rss/cnn_world.rss,kaggle,Americas
cnn.com,Travel,United States,http://rss.cnn.com/rss/cnn_travel.rss,kaggle,Americas
cnn.com,Tech,United States,http://rss.cnn.com/rss/cnn_tech.rss,kaggle,Americas
cnn.com,Politics,United States,http://rss.cnn.com/rss/cnn_allpolitics.rss,kaggle,Americas
cnn.com,News,United States,http://rss.cnn.com/rss/cnn_topstories.rss,kaggle,Americas
cnn.com,Entertainment,United States,http://rss.cnn.com/rss/cnn_showbiz.rss,kaggle,Americas
cnn.com,Business,United States,http://rss.cnn.com/rss/money_topstories.rss,kaggle,Americas
cnews.ru,Tech,Russia,http://www.cnews.ru/news.xml,kaggle,Europe
cnetfrance.fr,Tech,France,http://www.cnetfrance.fr/feeds/rss/,kaggle,Europe
cnet.com,Tech,United Kingdom,http://news.cnet.com/2547-1_3-0-20.xml,kaggle,Europe
cnbc.com,Tech,United States,http://www.cnbc.com/id/19854910/device/rss/rss.html,kaggle,Americas
cnbc.com,Finance,United States,http://www.cnbc.com/id/15839069/device/rss/rss.html,kaggle,Americas
cnbc.com,Business,United States,http://www.cnbc.com/id/10001147/device/rss/rss.html,kaggle,Americas
cnafinance.com,Finance,United Kingdom,http://cnafinance.com/feed/,kaggle,Europe
cna.com.tw,News,China,http://rss.cna.com.tw/rsscna/rss/mainland.xml,kaggle,Asia
clutchpoints.com,Sport,United Kingdom,https://clutchpoints.com/feed/,kaggle,Europe
clutchfans.net,Sport,United Kingdom,http://rockets.clutchfans.net/feed/,kaggle,Europe
cloudwards.net,Tech,United Kingdom,http://www.cloudwards.net/feed/,kaggle,Europe
clarin.com,World,Argentina,http://www.clarin.com/rss/mundo/,kaggle,Americas
clarin.com,Tech,Argentina,https://www.clarin.com/rss/tecnologia/,kaggle,Americas
clarin.com,News,Argentina,http://www.clarin.com/rss/politica/,kaggle,Americas
clarin.com,Economics,Argentina,http://www.clarin.com/rss/economia/,kaggle,Americas
cityam.com,Finance,United Kingdom,http://www.cityam.com/rss.xml,kaggle,Europe
citoyens.com,News,France,http://94.citoyens.com/feed,kaggle,Europe
citizen.com,Music,United Kingdom,http://altcitizen.com/feed/,kaggle,Europe
circleid.com,Tech,United Kingdom,http://www.circleid.com/rss/all/,kaggle,Europe
circleid.com,Politics,United Kingdom,http://www.circleid.com/rss/members/6809,kaggle,Europe
ciperchile.cl,News,Spain,http://ciperchile.cl/feed/,kaggle,Europe
cicero.de,News,Germany,http://www.cicero.de/rss.xml,kaggle,Europe
chroniclelive.co.uk,News,United Kingdom,http://www.chroniclelive.co.uk/rss.xml,kaggle,Europe
chron.com,Tech,United Kingdom,http://www.chron.com/rss/feed/AP-Technology-and-Science-266.php,kaggle,Europe
chron.com,Sport,United Kingdom,http://www.chron.com/sports/feed/Houston-Astros-News-from-the-Houston-Chronicle-608.php,kaggle,Europe
chron.com,News,United Kingdom,http://www.chron.com/rss/feed/News-270.php,kaggle,Europe
chron.com,Business,United Kingdom,http://www.chron.com/rss/feed/Business-287.php,kaggle,Europe
chosun.com,News,South Korea,http://myhome.chosun.com/rss/www_section_rss.xml,kaggle,Asia
chip.de,Tech,Germany,http://www.chip.de/rss/rss_topnews.xml,kaggle,Europe
chip.com.tr,Tech,Turkey,http://servis.chip.com.tr/chiponline.xml,kaggle,Transcontinental
chinaz.com,Tech,China,http://app.chinaz.com/?app=rss&controller=index&action=index,kaggle,Asia
chinanews.com,World,China,http://www.chinanews.com.cn/rss/world.xml,kaggle,Asia
chinanews.com,News,China,http://www.chinanews.com/rss/china.xml,kaggle,Asia
chilango.com,News,Spain,http://www.chilango.com/feed/,kaggle,Europe
chilango.com,Entertainment,Spain,http://www.chilango.com/rss,kaggle,Europe
chicagoreader.com,Music,United Kingdom,http://www.chicagoreader.com/chicago/Rss.xml?section=846991,kaggle,Europe
chicagoreader.com,Food,United Kingdom,http://www.chicagoreader.com/chicago/Rss.xml?section=846971,kaggle,Europe
chequeado.com,News,Spain,http://chequeado.com/feed/,kaggle,Europe
chemistryworld.com,Science,United Kingdom,https://www.chemistryworld.com/413.rss,kaggle,Europe
chelmsfordweeklynews.co.uk,News,United Kingdom,http://www.chelmsfordweeklynews.co.uk/news/rss/,kaggle,Europe
cheddar.com,Tech,United Kingdom,https://news.cheddar.com/feed,kaggle,Europe
chathamdailynews.ca,News,United Kingdom,http://www.chathamdailynews.ca/news/local/rss.xml,kaggle,Europe
chasingthedonkey.com,Travel,United Kingdom,http://www.chasingthedonkey.com/feed/,kaggle,Europe
charter97.org,News,Russia,http://www.charter97.org/rss.php,kaggle,Europe
chapelboro.com,News,United Kingdom,http://chapelboro.com/feed/,kaggle,Europe
channelworld.cz,Tech,Czech Republic,http://channelworld.cz/rss.xml,kaggle,Europe
channelnewsasia.com,News,United Kingdom,http://www.channelnewsasia.com/rss/latest_cna_sg_rss.xml,kaggle,Europe
channel4.com,World,United Kingdom,http://blogs.channel4.com/world-news-blog/feed,kaggle,Europe
channel4.com,Politics,United Kingdom,http://blogs.channel4.com/factcheck/feed,kaggle,Europe
channel4.com,News,United Kingdom,http://www.channel4.com/news/latest-news/rss,kaggle,Europe
cgiamestre.com,Economics,Italy,http://www.cgiamestre.com/feed/,kaggle,Europe
cfr.org,News,United Kingdom,http://feeds.cfr.org/cfr_main,kaggle,Europe
ceskobudejovicky.denik.cz,News,Czech Republic,http://ceskobudejovicky.denik.cz/rss/zpravy_region.html,kaggle,Europe
ceskenoviny.cz,News,Czech Republic,http://www.ceskenoviny.cz/sluzby/rss/index.php,kaggle,Europe
centrepresseaveyron.fr,News,France,http://www.centrepresseaveyron.fr/rss.xml,kaggle,Europe
centre-presse.fr,News,France,http://www.centre-presse.fr/rss.php,kaggle,Europe
centralmaine.com,News,United Kingdom,http://www.centralmaine.com/feed/,kaggle,Europe
centralbanking.com,Economics,United Kingdom,http://www.centralbanking.com/feeds/rss/category/central-banks/monetary-policy,kaggle,Europe
censor.net.ua,News,Russia,http://censor.net.ua/includes/news_full_ru.xml,kaggle,Europe
censor.net.ua,Business,Russia,http://biz.censor.net.ua/includes/news_ru.xml,kaggle,Europe
cellulare-magazine.it,Tech,Italy,http://www.cellulare-magazine.it/feed/,kaggle,Europe
celebdirtylaundry.com,Entertainment,United Kingdom,http://www.celebdirtylaundry.com/feed/,kaggle,Europe
cei.org,Economics,United Kingdom,http://cei.org/blog/feed,kaggle,Europe
cdc.gov,Food,United Kingdom,http://www2c.cdc.gov/podcasts/createrss.asp?c=146,kaggle,Europe
ccmmagazine.com,Music,United Kingdom,http://www.ccmmagazine.com/rss/,kaggle,Europe
ccma.cat,News,Spain,https://api.ccma.cat/noticies?_format=rss&origen=frontal&frontal=n324-portada-noticia&version=2.0,kaggle,Europe
cbsnews.com,World,United States,http://feeds.cbsnews.com/CBSNewsWorld,kaggle,Americas
cbsnews.com,Tech,United States,http://feeds.cbsnews.com/CBSNewsSciTech,kaggle,Americas
cbsnews.com,Politics,United States,http://feeds.cbsnews.com/CBSNewsPolitics,kaggle,Americas
cbsnews.com,News,United States,http://www.cbsnews.com/feeds/rss/main.rss,kaggle,Americas
cbsnews.com,Entertainment,United States,http://feeds.cbsnews.com/CBSNewsEntertainment,kaggle,Americas
cbn.com,News,United Kingdom,http://www.cbn.com/cbnnews/feed/,kaggle,Europe
cbinsights.com,Tech,United Kingdom,http://www.cbinsights.com/blog/feed,kaggle,Europe
cbc.ca,World,Canada,http://rss.cbc.ca/lineup/world.xml,kaggle,Americas
cbc.ca,Tech,Canada,http://rss.cbc.ca/lineup/technology.xml,kaggle,Americas
cbc.ca,Sport,Canada,http://rss.cbc.ca/lineup/sports.xml,kaggle,Americas
cbc.ca,News,Canada,http://rss.cbc.ca/lineup/topstories.xml,kaggle,Americas
causeur.fr,Politics,France,http://www.causeur.fr/politique/feed,kaggle,Europe
causeur.fr,News,France,http://www.causeur.fr/feed,kaggle,Europe
cato.org,Politics,United Kingdom,http://feeds.cato.org/Cato-at-liberty,kaggle,Europe
castanet.net,News,United Kingdom,http://www.castanet.net/rss/mostrecent.xml,kaggle,Europe
carolinapublicpress.org,News,United Kingdom,http://www.carolinapublicpress.org/?feed=rss2,kaggle,Europe
carnegieendowment.org,News,United Kingdom,http://carnegieendowment.org/rss/solr/?fa=feeds&channel=article&center=dc&lang=en,kaggle,Europe
capital.ua,News,Russia,http://www.capital.ua/rss/rss_public_ru.xml,kaggle,Europe
capital.bg,News,Bulgaria,http://www.capital.bg/rss/,kaggle,Europe
capital.ba,Business,Croatia,http://www.capital.ba/feed/,kaggle,Europe
capecod.com,News,United Kingdom,http://www.capecod.com/feed/,kaggle,Europe
canarias7.es,News,Spain,https://www.canarias7.es/rss/portada.xml,kaggle,Europe
canal-supporters.com,Sport,France,http://www.canal-supporters.com/feed,kaggle,Europe
canal-ar.com.ar,Tech,Spain,http://www.canal-ar.com.ar/rss.asp,kaggle,Europe
canadafreepress.com,News,United Kingdom,http://canadafreepress.com/index.php/CFP-RSS,kaggle,Europe
canada.com,News,United Kingdom,http://o.canada.com/feed/,kaggle,Europe
canada.ca,Travel,United Kingdom,http://blog.rewardscanada.ca/feeds/posts/default,kaggle,Europe
campograndenews.com.br,News,Portugal,http://www.campograndenews.com.br/rss/rss.xml,kaggle,Europe
cambridgeindependent.co.uk,News,United Kingdom,https://www.cambridgeindependent.co.uk/_api/rss/cambridge_independent_news_feed.xml,kaggle,Europe
cambridge-news.co.uk,News,United Kingdom,http://www.cambridge-news.co.uk/news/rss.xml,kaggle,Europe
calmatters.org,News,United Kingdom,https://calmatters.org/feed/,kaggle,Europe
calgaryherald.com,News,United Kingdom,http://calgaryherald.com/feed/,kaggle,Europe
calculatedriskblog.com,Business,United Kingdom,http://www.calculatedriskblog.com/feeds/posts/default,kaggle,Europe
calcionews24.com,Sport,Italy,http://www.calcionews24.com/feed,kaggle,Europe
calcionapoli24.it,Sport,Italy,http://www.calcionapoli24.it/feed/,kaggle,Europe
cadena3.com,News,Spain,http://cadena3.com/rss/Sociedad.xml,kaggle,Europe
bwog.com,News,United Kingdom,http://bwog.com/feed/,kaggle,Europe
buzzfeed.com,Travel,United States,http://www.buzzfeed.com/travel.xml,kaggle,Americas
buzzfeed.com,Tech,United States,http://www.buzzfeed.com/tech.xml,kaggle,Americas
buzzfeed.com,Music,United States,http://www.buzzfeed.com/music.xml,kaggle,Americas
buzzfeed.com,Food,United States,http://www.buzzfeed.com/category/food.xml,kaggle,Americas
buzzfeed.com,Entertainment,United States,http://www.buzzfeed.com/entertainment.xml,kaggle,Americas
butac.it,News,Italy,http://www.butac.it/feed,kaggle,Europe
businessworld.cz,Tech,Czech Republic,http://businessworld.cz/rss.xml,kaggle,Europe
businesswire.com,Tech,United Kingdom,http://feed.businesswire.com/rss/home/?rss=G1QFDERJXkJeEFpQWg==,kaggle,Europe
businesswire.com,Food,United Kingdom,http://feeds.businesswire.com/BW/Food/Beverage-rss,kaggle,Europe
businesswire.com,Business,United Kingdom,http://feed.businesswire.com/rss/home/?rss=G1QFDERJXkJeEFtRWA==,kaggle,Europe
businesstravelnews.com,Travel,United Kingdom,http://www.businesstravelnews.com/rss/business-travel-news/,kaggle,Europe
businesstraveller.com,Travel,United Kingdom,http://www.businesstraveller.com/rss,kaggle,Europe
businesstimes.com.sg,News,United Kingdom,http://www.businesstimes.com.sg/rss/top-stories,kaggle,Europe
businessreport.com,News,United Kingdom,http://www.businessreport.com/section/businessreport0112?template=RSS&mime=xml,kaggle,Europe
business-standard.com,World,United Kingdom,http://www.business-standard.com/rss/international-116.rss,kaggle,Europe
business-standard.com,Business,United Kingdom,http://www.business-standard.com/bsrss.xml,kaggle,Europe
bursa.ro,News,Romania,http://www.bursa.ro/_rss/?t=tz,kaggle,Europe
bupipedream.com,News,United Kingdom,http://www.bupipedream.com/Feed,kaggle,Europe
bug.hr,Tech,Croatia,http://www.bug.hr/rss/?ch=it,kaggle,Europe
budgettravel.com,Travel,United Kingdom,https://www.budgettravel.com/rss,kaggle,Europe
bucksfreepress.co.uk,News,United Kingdom,http://www.bucksfreepress.co.uk/news/rss/,kaggle,Europe
buchanan.org,Politics,United Kingdom,http://buchanan.org/blog/feed,kaggle,Europe
bucataras.ro,Food,Romania,http://www.bucataras.ro/rss/retete/,kaggle,Europe
bta.bg,News,Bulgaria,http://bta.bg/bg/rss/free,kaggle,Europe
browndailyherald.com,News,United Kingdom,http://feeds.browndailyherald.com/BrownDailyHerald,kaggle,Europe
brokernews.com.au,Finance,United Kingdom,http://www.brokernews.com.au/rss/,kaggle,Europe
brnensky.denik.cz,News,Czech Republic,http://brnensky.denik.cz/rss/zpravy_region.html,kaggle,Europe
bringmethenews.com,News,United Kingdom,https://bringmethenews.com/.rss/full/,kaggle,Europe
brindisioggi.it,News,Italy,http://www.brindisioggi.it/feed/,kaggle,Europe
brigitte.de,Food,Germany,http://www.brigitte.de/rezepte/feed.rss,kaggle,Europe
brighttalk.com,Tech,United Kingdom,https://www.brighttalk.com/channel/679/feed/rss,kaggle,Europe
bridportnews.co.uk,News,United Kingdom,http://www.bridportnews.co.uk/news/rss/,kaggle,Europe
bridgwatermercury.co.uk,News,United Kingdom,http://www.bridgwatermercury.co.uk/news/rss/,kaggle,Europe
bridgemi.com,News,United Kingdom,http://bridgemi.com/feed/,kaggle,Europe
breitbart.com,Politics,United States,http://www.breitbart.com/author/milo-yiannopoulos/feed/,kaggle,Americas
breitbart.com,News,United States,https://wp.breitbart.com/feed/atom/,kaggle,Americas
breclavsky.denik.cz,News,Czech Republic,http://breclavsky.denik.cz/rss/zpravy_region.html,kaggle,Europe
breakit.se,Tech,Sweden,http://breakit.se/feed/artiklar,kaggle,Europe
breakingnews.ie,World,United Kingdom,http://feeds.breakingnews.ie/bnworld,kaggle,Europe
